Time,SoC_1,Voltage_1,Current_1,Temperature_1,B_Status_1,V_Status_1,C_Status_1,T_Status_1,SoC_2,Voltage_2,Current_2,Temperature_2,B_Status_2,V_Status_2,C_Status_2,T_Status_2,SoC_3,Voltage_3,Current_3,Temperature_3,B_Status_3,V_Status_3,C_Status_3,T_Status_3,SoC_4,Voltage_4,Current_4,Temperature_4,B_Status_4,V_Status_4,C_Status_4,T_Status_4,SoC_5,Voltage_5,Current_5,Temperature_5,B_Status_5,V_Status_5,C_Status_5,T_Status_5,SoC_6,Voltage_6,Current_6,Temperature_6,B_Status_6,V_Status_6,C_Status_6,T_Status_6,SoC_7,Voltage_7,Current_7,Temperature_7,B_Status_7,V_Status_7,C_Status_7,T_Status_7,SoC_8,Voltage_8,Current_8,Temperature_8,B_Status_8,V_Status_8,C_Status_8,T_Status_8
03:36:45,67.0,49.202,1.547,27.0,Dischg,Normal,Normal,Normal,69.0,49.231,1.528,28.0,Dischg,Normal,Normal,Normal,64.0,49.243,1.598,28.0,Dischg,Normal,Normal,Normal,64.0,49.269,1.464,27.0,Dischg,Normal,Normal,Normal,62.0,49.268,1.71,26.0,Dischg,Normal,Normal,Normal,63.0,49.268,1.771,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:37:17,67.0,49.215,1.338,27.0,Dischg,Normal,Normal,Normal,69.0,49.23,1.402,28.0,Dischg,Normal,Normal,Normal,64.0,49.258,1.44,28.0,Dischg,Normal,Normal,Normal,64.0,49.272,1.385,27.0,Dischg,Normal,Normal,Normal,62.0,49.266,1.612,26.0,Dischg,Normal,Normal,Normal,63.0,49.265,1.686,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:37:48,67.0,49.212,1.563,27.0,Dischg,Normal,Normal,Normal,69.0,49.239,1.597,28.0,Dischg,Normal,Normal,Normal,64.0,49.255,1.614,28.0,Dischg,Normal,Normal,Normal,64.0,49.269,1.504,27.0,Dischg,Normal,Normal,Normal,62.0,49.266,1.723,26.0,Dischg,Normal,Normal,Normal,63.0,49.265,1.775,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:38:20,67.0,49.201,1.276,27.0,Dischg,Normal,Normal,Normal,69.0,49.233,1.342,28.0,Dischg,Normal,Normal,Normal,64.0,49.266,1.614,27.0,Dischg,Normal,Normal,Normal,64.0,49.263,1.353,27.0,Dischg,Normal,Normal,Normal,62.0,49.263,1.591,26.0,Dischg,Normal,Normal,Normal,63.0,49.261,1.752,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:38:52,67.0,49.212,1.51,27.0,Dischg,Normal,Normal,Normal,69.0,49.233,1.511,28.0,Dischg,Normal,Normal,Normal,64.0,49.253,1.564,27.0,Dischg,Normal,Normal,Normal,64.0,49.257,1.441,27.0,Dischg,Normal,Normal,Normal,62.0,49.263,1.684,26.0,Dischg,Normal,Normal,Normal,63.0,49.265,1.729,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:39:24,67.0,49.221,1.454,27.0,Dischg,Normal,Normal,Normal,69.0,49.228,1.463,28.0,Dischg,Normal,Normal,Normal,64.0,49.263,1.538,28.0,Dischg,Normal,Normal,Normal,64.0,49.274,1.42,27.0,Dischg,Normal,Normal,Normal,62.0,49.265,1.643,26.0,Dischg,Normal,Normal,Normal,63.0,49.262,1.703,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:39:55,67.0,49.209,1.338,27.0,Dischg,Normal,Normal,Normal,69.0,49.24,1.377,28.0,Dischg,Normal,Normal,Normal,64.0,49.262,1.438,28.0,Dischg,Normal,Normal,Normal,64.0,49.276,1.364,27.0,Dischg,Normal,Normal,Normal,62.0,49.268,1.597,26.0,Dischg,Normal,Normal,Normal,62.0,49.266,1.645,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:40:27,67.0,49.238,1.394,27.0,Dischg,Normal,Normal,Normal,69.0,49.211,1.429,28.0,Dischg,Normal,Normal,Normal,64.0,49.253,1.499,28.0,Dischg,Normal,Normal,Normal,64.0,49.267,1.394,27.0,Dischg,Normal,Normal,Normal,62.0,49.254,1.622,26.0,Dischg,Normal,Normal,Normal,62.0,49.252,1.675,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:40:59,67.0,49.235,1.249,27.0,Dischg,Normal,Normal,Normal,69.0,49.225,1.337,28.0,Dischg,Normal,Normal,Normal,64.0,49.248,1.39,28.0,Dischg,Normal,Normal,Normal,64.0,49.265,1.314,27.0,Dischg,Normal,Normal,Normal,62.0,49.254,1.543,26.0,Dischg,Normal,Normal,Normal,62.0,49.266,1.593,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:41:30,67.0,49.242,1.33,27.0,Dischg,Normal,Normal,Normal,69.0,49.214,1.361,28.0,Dischg,Normal,Normal,Normal,63.0,49.253,1.417,28.0,Dischg,Normal,Normal,Normal,64.0,49.27,1.322,27.0,Dischg,Normal,Normal,Normal,62.0,49.259,1.548,26.0,Dischg,Normal,Normal,Normal,62.0,49.257,1.594,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:42:02,67.0,49.24,1.394,27.0,Dischg,Normal,Normal,Normal,69.0,49.221,1.316,28.0,Dischg,Normal,Normal,Normal,63.0,49.253,1.385,28.0,Dischg,Normal,Normal,Normal,64.0,49.275,1.34,27.0,Dischg,Normal,Normal,Normal,62.0,49.258,1.569,26.0,Dischg,Normal,Normal,Normal,62.0,49.257,1.568,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:42:34,67.0,49.239,1.158,27.0,Dischg,Normal,Normal,Normal,69.0,49.231,1.208,28.0,Dischg,Normal,Normal,Normal,63.0,49.255,1.288,28.0,Dischg,Normal,Normal,Normal,64.0,49.262,1.217,27.0,Dischg,Normal,Normal,Normal,62.0,49.259,1.442,26.0,Dischg,Normal,Normal,Normal,62.0,49.264,1.486,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:43:05,67.0,49.219,1.271,27.0,Dischg,Normal,Normal,Normal,69.0,49.239,1.275,28.0,Dischg,Normal,Normal,Normal,63.0,49.259,1.363,27.0,Dischg,Normal,Normal,Normal,64.0,49.276,1.281,27.0,Dischg,Normal,Normal,Normal,62.0,49.272,1.472,26.0,Dischg,Normal,Normal,Normal,62.0,49.268,1.518,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:43:37,67.0,49.236,1.127,27.0,Dischg,Normal,Normal,Normal,69.0,49.231,1.124,28.0,Dischg,Normal,Normal,Normal,63.0,49.264,1.222,28.0,Dischg,Normal,Normal,Normal,64.0,49.278,1.195,27.0,Dischg,Normal,Normal,Normal,62.0,49.262,1.404,26.0,Dischg,Normal,Normal,Normal,62.0,49.263,1.448,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:44:09,67.0,49.241,1.157,27.0,Dischg,Normal,Normal,Normal,69.0,49.216,1.142,28.0,Dischg,Normal,Normal,Normal,63.0,49.255,1.26,28.0,Dischg,Normal,Normal,Normal,64.0,49.273,1.212,27.0,Dischg,Normal,Normal,Normal,62.0,49.258,1.422,26.0,Dischg,Normal,Normal,Normal,62.0,49.258,1.464,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:44:41,66.0,49.245,1.468,27.0,Dischg,Normal,Normal,Normal,69.0,49.226,1.466,28.0,Dischg,Normal,Normal,Normal,63.0,49.256,1.49,28.0,Dischg,Normal,Normal,Normal,64.0,49.28,1.357,27.0,Dischg,Normal,Normal,Normal,62.0,49.259,1.58,26.0,Dischg,Normal,Normal,Normal,62.0,49.259,1.614,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:45:12,66.0,49.219,1.458,27.0,Dischg,Normal,Normal,Normal,69.0,49.238,1.47,28.0,Dischg,Normal,Normal,Normal,63.0,49.26,1.506,28.0,Dischg,Normal,Normal,Normal,64.0,49.272,1.366,27.0,Dischg,Normal,Normal,Normal,62.0,49.261,1.588,26.0,Dischg,Normal,Normal,Normal,62.0,49.266,1.62,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:45:44,66.0,49.217,1.308,27.0,Dischg,Normal,Normal,Normal,69.0,49.237,1.192,28.0,Dischg,Normal,Normal,Normal,63.0,49.269,1.285,28.0,Dischg,Normal,Normal,Normal,64.0,49.28,1.28,27.0,Dischg,Normal,Normal,Normal,62.0,49.264,1.474,26.0,Dischg,Normal,Normal,Normal,62.0,49.272,1.462,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:46:16,66.0,49.216,1.378,27.0,Dischg,Normal,Normal,Normal,69.0,49.233,1.392,27.0,Dischg,Normal,Normal,Normal,63.0,49.265,1.448,28.0,Dischg,Normal,Normal,Normal,64.0,49.273,1.342,27.0,Dischg,Normal,Normal,Normal,62.0,49.264,1.551,26.0,Dischg,Normal,Normal,Normal,62.0,49.266,1.576,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:46:47,66.0,49.244,1.278,27.0,Dischg,Normal,Normal,Normal,69.0,49.212,1.36,28.0,Dischg,Normal,Normal,Normal,63.0,49.256,1.414,28.0,Dischg,Normal,Normal,Normal,64.0,49.271,1.305,27.0,Dischg,Normal,Normal,Normal,62.0,49.255,1.499,26.0,Dischg,Normal,Normal,Normal,62.0,49.26,1.536,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:47:19,66.0,49.242,1.379,27.0,Dischg,Normal,Normal,Normal,69.0,49.23,1.404,28.0,Dischg,Normal,Normal,Normal,63.0,49.249,1.432,28.0,Dischg,Normal,Normal,Normal,64.0,49.271,1.34,27.0,Dischg,Normal,Normal,Normal,62.0,49.267,1.538,26.0,Dischg,Normal,Normal,Normal,62.0,49.255,1.574,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:47:51,66.0,49.217,1.444,27.0,Dischg,Normal,Normal,Normal,69.0,49.239,1.478,28.0,Dischg,Normal,Normal,Normal,63.0,49.272,1.479,28.0,Dischg,Normal,Normal,Normal,64.0,49.269,1.382,27.0,Dischg,Normal,Normal,Normal,62.0,49.265,1.563,26.0,Dischg,Normal,Normal,Normal,62.0,49.269,1.6,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:48:22,66.0,49.222,1.453,27.0,Dischg,Normal,Normal,Normal,69.0,49.234,1.47,28.0,Dischg,Normal,Normal,Normal,63.0,49.269,1.486,27.0,Dischg,Normal,Normal,Normal,64.0,49.27,1.396,27.0,Dischg,Normal,Normal,Normal,62.0,49.263,1.569,26.0,Dischg,Normal,Normal,Normal,62.0,49.265,1.606,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:48:54,66.0,49.24,1.239,27.0,Dischg,Normal,Normal,Normal,69.0,49.217,1.217,28.0,Dischg,Normal,Normal,Normal,63.0,49.253,1.364,28.0,Dischg,Normal,Normal,Normal,64.0,49.258,1.232,27.0,Dischg,Normal,Normal,Normal,61.0,49.249,1.463,26.0,Dischg,Normal,Normal,Normal,62.0,49.262,1.51,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:49:26,66.0,49.216,1.478,27.0,Dischg,Normal,Normal,Normal,69.0,49.24,1.487,28.0,Dischg,Normal,Normal,Normal,63.0,49.264,1.524,28.0,Dischg,Normal,Normal,Normal,64.0,49.271,1.402,27.0,Dischg,Normal,Normal,Normal,61.0,49.266,1.569,26.0,Dischg,Normal,Normal,Normal,62.0,49.267,1.614,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:49:58,66.0,49.23,1.37,27.0,Dischg,Normal,Normal,Normal,69.0,49.215,1.375,28.0,Dischg,Normal,Normal,Normal,63.0,49.249,1.438,28.0,Dischg,Normal,Normal,Normal,63.0,49.263,1.32,27.0,Dischg,Normal,Normal,Normal,61.0,49.256,1.506,26.0,Dischg,Normal,Normal,Normal,62.0,49.265,1.542,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:50:29,66.0,49.242,1.251,27.0,Dischg,Normal,Normal,Normal,69.0,49.218,1.286,28.0,Dischg,Normal,Normal,Normal,63.0,49.252,1.318,27.0,Dischg,Normal,Normal,Normal,63.0,49.269,1.258,27.0,Dischg,Normal,Normal,Normal,61.0,49.259,1.454,26.0,Dischg,Normal,Normal,Normal,62.0,49.259,1.478,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:51:01,66.0,49.249,1.448,27.0,Dischg,Normal,Normal,Normal,69.0,49.229,1.448,28.0,Dischg,Normal,Normal,Normal,63.0,49.258,1.479,27.0,Dischg,Normal,Normal,Normal,63.0,49.267,1.368,27.0,Dischg,Normal,Normal,Normal,61.0,49.262,1.56,26.0,Dischg,Normal,Normal,Normal,62.0,49.263,1.57,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:51:33,66.0,49.218,1.16,27.0,Dischg,Normal,Normal,Normal,69.0,49.235,1.237,28.0,Dischg,Normal,Normal,Normal,63.0,49.263,1.296,27.0,Dischg,Normal,Normal,Normal,63.0,49.277,1.214,27.0,Dischg,Normal,Normal,Normal,61.0,49.261,1.408,26.0,Dischg,Normal,Normal,Normal,62.0,49.261,1.43,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:52:04,66.0,49.242,1.342,27.0,Dischg,Normal,Normal,Normal,69.0,49.23,1.349,28.0,Dischg,Normal,Normal,Normal,63.0,49.245,1.394,27.0,Dischg,Normal,Normal,Normal,63.0,49.267,1.312,27.0,Dischg,Normal,Normal,Normal,61.0,49.266,1.492,26.0,Dischg,Normal,Normal,Normal,62.0,49.258,1.52,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:52:36,66.0,49.22,1.282,27.0,Dischg,Normal,Normal,Normal,69.0,49.245,1.298,28.0,Dischg,Normal,Normal,Normal,63.0,49.26,1.335,27.0,Dischg,Normal,Normal,Normal,63.0,49.277,1.28,27.0,Dischg,Normal,Normal,Normal,61.0,49.269,1.464,26.0,Dischg,Normal,Normal,Normal,62.0,49.259,1.478,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:53:08,66.0,49.225,1.37,27.0,Dischg,Normal,Normal,Normal,69.0,49.238,1.382,28.0,Dischg,Normal,Normal,Normal,63.0,49.26,1.423,27.0,Dischg,Normal,Normal,Normal,63.0,49.273,1.33,27.0,Dischg,Normal,Normal,Normal,61.0,49.26,1.507,26.0,Dischg,Normal,Normal,Normal,62.0,49.26,1.532,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:53:40,66.0,49.243,1.42,27.0,Dischg,Normal,Normal,Normal,69.0,49.224,1.442,28.0,Dischg,Normal,Normal,Normal,63.0,49.258,1.455,27.0,Dischg,Normal,Normal,Normal,63.0,49.267,1.374,27.0,Dischg,Normal,Normal,Normal,61.0,49.258,1.524,26.0,Dischg,Normal,Normal,Normal,62.0,49.258,1.56,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:54:11,66.0,49.236,1.453,27.0,Dischg,Normal,Normal,Normal,69.0,49.24,1.448,28.0,Dischg,Normal,Normal,Normal,63.0,49.25,1.476,27.0,Dischg,Normal,Normal,Normal,63.0,49.268,1.36,27.0,Dischg,Normal,Normal,Normal,61.0,49.263,1.541,26.0,Dischg,Normal,Normal,Normal,62.0,49.259,1.556,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:54:43,66.0,49.241,1.286,27.0,Dischg,Normal,Normal,Normal,69.0,49.235,1.293,28.0,Dischg,Normal,Normal,Normal,63.0,49.252,1.342,27.0,Dischg,Normal,Normal,Normal,63.0,49.261,1.256,27.0,Dischg,Normal,Normal,Normal,61.0,49.262,1.464,26.0,Dischg,Normal,Normal,Normal,62.0,49.252,1.468,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:55:15,66.0,49.233,1.283,27.0,Dischg,Normal,Normal,Normal,69.0,49.241,1.294,28.0,Dischg,Normal,Normal,Normal,63.0,49.256,1.318,27.0,Dischg,Normal,Normal,Normal,63.0,49.265,1.252,27.0,Dischg,Normal,Normal,Normal,61.0,49.266,1.462,26.0,Dischg,Normal,Normal,Normal,62.0,49.255,1.464,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:55:46,66.0,49.223,1.117,27.0,Dischg,Normal,Normal,Normal,69.0,49.242,1.172,28.0,Dischg,Normal,Normal,Normal,63.0,49.261,1.235,28.0,Dischg,Normal,Normal,Normal,63.0,49.271,1.184,27.0,Dischg,Normal,Normal,Normal,61.0,49.26,1.366,26.0,Dischg,Normal,Normal,Normal,62.0,49.258,1.388,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:56:18,66.0,49.234,1.389,27.0,Dischg,Normal,Normal,Normal,69.0,49.223,1.39,28.0,Dischg,Normal,Normal,Normal,63.0,49.25,1.431,27.0,Dischg,Normal,Normal,Normal,63.0,49.274,1.379,27.0,Dischg,Normal,Normal,Normal,61.0,49.263,1.535,26.0,Dischg,Normal,Normal,Normal,62.0,49.252,1.522,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:56:50,66.0,49.212,1.236,27.0,Dischg,Normal,Normal,Normal,69.0,49.227,1.269,28.0,Dischg,Normal,Normal,Normal,63.0,49.253,1.329,27.0,Dischg,Normal,Normal,Normal,63.0,49.259,1.237,27.0,Dischg,Normal,Normal,Normal,61.0,49.255,1.422,26.0,Dischg,Normal,Normal,Normal,62.0,49.256,1.444,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:57:21,66.0,49.214,1.556,27.0,Dischg,Normal,Normal,Normal,69.0,49.232,1.572,28.0,Dischg,Normal,Normal,Normal,63.0,49.261,1.503,28.0,Dischg,Normal,Normal,Normal,63.0,49.271,1.425,27.0,Dischg,Normal,Normal,Normal,61.0,49.255,1.598,26.0,Dischg,Normal,Normal,Normal,62.0,49.259,1.578,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:57:53,66.0,49.208,1.478,27.0,Dischg,Normal,Normal,Normal,68.0,49.209,1.49,28.0,Dischg,Normal,Normal,Normal,63.0,49.26,1.513,28.0,Dischg,Normal,Normal,Normal,63.0,49.257,1.401,27.0,Dischg,Normal,Normal,Normal,61.0,49.245,1.56,26.0,Dischg,Normal,Normal,Normal,62.0,49.259,1.58,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:58:25,66.0,49.224,1.444,27.0,Dischg,Normal,Normal,Normal,68.0,49.212,1.456,28.0,Dischg,Normal,Normal,Normal,63.0,49.25,1.466,28.0,Dischg,Normal,Normal,Normal,63.0,49.252,1.373,27.0,Dischg,Normal,Normal,Normal,61.0,49.255,1.524,26.0,Dischg,Normal,Normal,Normal,61.0,49.253,1.556,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:58:56,66.0,49.223,1.434,27.0,Dischg,Normal,Normal,Normal,68.0,49.214,1.428,27.0,Dischg,Normal,Normal,Normal,63.0,49.241,1.47,28.0,Dischg,Normal,Normal,Normal,63.0,49.254,1.371,27.0,Dischg,Normal,Normal,Normal,61.0,49.253,1.516,26.0,Dischg,Normal,Normal,Normal,61.0,49.256,1.548,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
03:59:28,66.0,49.213,1.488,27.0,Dischg,Normal,Normal,Normal,68.0,49.222,1.544,27.0,Dischg,Normal,Normal,Normal,63.0,49.261,1.55,27.0,Dischg,Normal,Normal,Normal,63.0,49.261,1.42,27.0,Dischg,Normal,Normal,Normal,61.0,49.252,1.564,26.0,Dischg,Normal,Normal,Normal,61.0,49.255,1.6,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:00:00,66.0,49.231,1.486,27.0,Dischg,Normal,Normal,Normal,68.0,49.224,1.512,28.0,Dischg,Normal,Normal,Normal,63.0,49.244,1.526,28.0,Dischg,Normal,Normal,Normal,63.0,49.259,1.422,27.0,Dischg,Normal,Normal,Normal,61.0,49.255,1.564,26.0,Dischg,Normal,Normal,Normal,61.0,49.241,1.584,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:00:32,66.0,49.188,1.94,27.0,Dischg,Normal,Normal,Normal,68.0,49.201,1.96,27.0,Dischg,Normal,Normal,Normal,63.0,49.234,1.857,28.0,Dischg,Normal,Normal,Normal,63.0,49.251,1.698,27.0,Dischg,Normal,Normal,Normal,61.0,49.235,1.792,26.0,Dischg,Normal,Normal,Normal,61.0,49.248,1.852,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:01:03,66.0,49.207,1.903,27.0,Dischg,Normal,Normal,Normal,68.0,49.216,1.896,28.0,Dischg,Normal,Normal,Normal,62.0,49.225,1.863,28.0,Dischg,Normal,Normal,Normal,63.0,49.259,1.711,27.0,Dischg,Normal,Normal,Normal,61.0,49.246,1.839,26.0,Dischg,Normal,Normal,Normal,61.0,49.236,1.834,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:01:35,66.0,49.199,2.454,27.0,Dischg,Normal,Normal,Normal,68.0,49.189,2.422,28.0,Dischg,Normal,Normal,Normal,62.0,49.21,2.285,28.0,Dischg,Normal,Normal,Normal,63.0,49.23,2.073,27.0,Dischg,Normal,Normal,Normal,61.0,49.231,2.15,26.0,Dischg,Normal,Normal,Normal,61.0,49.225,2.164,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:02:07,66.0,49.162,2.097,27.0,Dischg,Normal,Normal,Normal,68.0,49.18,2.08,28.0,Dischg,Normal,Normal,Normal,62.0,49.215,2.06,28.0,Dischg,Normal,Normal,Normal,63.0,49.24,1.932,27.0,Dischg,Normal,Normal,Normal,61.0,49.222,2.025,26.0,Dischg,Normal,Normal,Normal,61.0,49.225,2.02,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:02:38,66.0,49.183,2.222,27.0,Dischg,Normal,Normal,Normal,68.0,49.169,2.182,28.0,Dischg,Normal,Normal,Normal,62.0,49.208,2.195,27.0,Dischg,Normal,Normal,Normal,63.0,49.222,2.015,27.0,Dischg,Normal,Normal,Normal,61.0,49.219,2.083,26.0,Dischg,Normal,Normal,Normal,61.0,49.211,2.116,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:03:10,66.0,49.152,2.432,27.0,Dischg,Normal,Normal,Normal,68.0,49.16,2.186,28.0,Dischg,Normal,Normal,Normal,62.0,49.212,2.181,28.0,Dischg,Normal,Normal,Normal,63.0,49.214,2.102,27.0,Dischg,Normal,Normal,Normal,61.0,49.209,2.173,26.0,Dischg,Normal,Normal,Normal,61.0,49.222,2.122,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:03:42,66.0,49.165,2.382,27.0,Dischg,Normal,Normal,Normal,68.0,49.172,2.337,28.0,Dischg,Normal,Normal,Normal,62.0,49.186,2.29,27.0,Dischg,Normal,Normal,Normal,63.0,49.226,2.098,27.0,Dischg,Normal,Normal,Normal,61.0,49.206,2.167,26.0,Dischg,Normal,Normal,Normal,61.0,49.205,2.196,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:04:13,66.0,49.153,2.39,27.0,Dischg,Normal,Normal,Normal,68.0,49.151,2.414,28.0,Dischg,Normal,Normal,Normal,62.0,49.214,2.3,28.0,Dischg,Normal,Normal,Normal,63.0,49.21,2.099,27.0,Dischg,Normal,Normal,Normal,61.0,49.2,2.185,26.0,Dischg,Normal,Normal,Normal,61.0,49.216,2.196,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:04:45,65.0,49.146,2.168,27.0,Dischg,Normal,Normal,Normal,68.0,49.153,2.205,28.0,Dischg,Normal,Normal,Normal,62.0,49.211,2.134,28.0,Dischg,Normal,Normal,Normal,63.0,49.224,1.984,27.0,Dischg,Normal,Normal,Normal,61.0,49.199,2.084,26.0,Dischg,Normal,Normal,Normal,61.0,49.213,2.084,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:05:17,65.0,49.138,2.036,27.0,Dischg,Normal,Normal,Normal,68.0,49.146,2.081,28.0,Dischg,Normal,Normal,Normal,62.0,49.199,2.051,27.0,Dischg,Normal,Normal,Normal,63.0,49.214,1.948,27.0,Dischg,Normal,Normal,Normal,61.0,49.193,1.998,26.0,Dischg,Normal,Normal,Normal,61.0,49.211,2.044,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:05:49,65.0,49.138,2.179,27.0,Dischg,Normal,Normal,Normal,68.0,49.142,2.201,28.0,Dischg,Normal,Normal,Normal,62.0,49.196,2.155,27.0,Dischg,Normal,Normal,Normal,63.0,49.204,1.996,27.0,Dischg,Normal,Normal,Normal,61.0,49.202,2.07,26.0,Dischg,Normal,Normal,Normal,61.0,49.209,2.096,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:06:20,65.0,49.136,2.093,27.0,Dischg,Normal,Normal,Normal,68.0,49.143,2.132,28.0,Dischg,Normal,Normal,Normal,62.0,49.18,2.102,27.0,Dischg,Normal,Normal,Normal,63.0,49.212,1.955,27.0,Dischg,Normal,Normal,Normal,60.0,49.196,2.01,26.0,Dischg,Normal,Normal,Normal,61.0,49.196,2.048,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:06:52,65.0,49.143,2.319,27.0,Dischg,Normal,Normal,Normal,68.0,49.149,2.248,28.0,Dischg,Normal,Normal,Normal,62.0,49.174,2.196,28.0,Dischg,Normal,Normal,Normal,63.0,49.22,2.065,27.0,Dischg,Normal,Normal,Normal,60.0,49.195,2.136,26.0,Dischg,Normal,Normal,Normal,61.0,49.195,2.118,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:07:24,65.0,49.137,2.278,27.0,Dischg,Normal,Normal,Normal,68.0,49.144,2.312,28.0,Dischg,Normal,Normal,Normal,62.0,49.197,2.22,27.0,Dischg,Normal,Normal,Normal,63.0,49.203,2.067,27.0,Dischg,Normal,Normal,Normal,60.0,49.196,2.128,26.0,Dischg,Normal,Normal,Normal,61.0,49.204,2.146,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:07:55,65.0,49.145,2.373,27.0,Dischg,Normal,Normal,Normal,68.0,49.139,2.381,28.0,Dischg,Normal,Normal,Normal,62.0,49.188,2.292,27.0,Dischg,Normal,Normal,Normal,62.0,49.188,2.096,27.0,Dischg,Normal,Normal,Normal,60.0,49.194,2.142,26.0,Dischg,Normal,Normal,Normal,61.0,49.198,2.182,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
04:08:27,65.0,49.134,2.227,27.0,Dischg,Normal,Normal,Normal,68.0,49.134,2.262,28.0,Dischg,Normal,Normal,Normal,62.0,49.202,2.194,27.0,Dischg,Normal,Normal,Normal,62.0,49.192,2.018,27.0,Dischg,Normal,Normal,Normal,60.0,49.191,2.08,26.0,Dischg,Normal,Normal,Normal,61.0,49.199,2.114,26.0,Dischg,Normal,Normal,Normal,,,,,,,,,,,,,,,,
